tweet_id,created_at,tweets,location,retweets,favorites,Hashtags,processed_tweet,tweet_sentiment
1581298355489370112,2022-10-15 14:58:01,"Totally enjoyed this women in tech session

#DataFestAfrica22",Lagos Nigeria,0,3,#datafestafrica22,totally enjoyed women tech session,positive
1581296402009030656,2022-10-15 14:50:15,The two Gs you need are God and Google😌#DataFestAfrica22,No location,2,7,#datafestafrica22,gs need god googledatafestafrica,neutral
1581296208693166081,2022-10-15 14:49:29,"2 G’s you need: God and Google
-Oliseamaka
#DataFestAfrica22",PortHarcourt Nigeria,2,7,#datafestafrica22,gs need god google oliseamaka,neutral
1581296078455943168,2022-10-15 14:48:58,"Two ""G"" you need is ""God"" and ""Google""

Olisaamaka
#DataFestAfrica22",Aba Abia State ,1,6,#datafestafrica22,need god google olisaamaka,neutral
1581296033706889216,2022-10-15 14:48:48,On God 🚀 #DataFestAfrica22 https://t.co/VjRyv2PLK0,Ibadan Nigeria,0,3,#datafestafrica22,god,neutral
1581296031701946370,2022-10-15 14:48:47,"Two G's you need in this career

God and Google

-Oliseamaka Chiedu

#DatafestAfrica22 #dfa22",Lagos Nigeria,17,99,#datafestafrica22 #dfa22,gs need career god google oliseamaka chiedu,neutral
1581296025737666560,2022-10-15 14:48:46,"Finally met @FrankFelixAI today 😁

#DataFestAfrica22 #DFA22 https://t.co/YTURxGVk9j",No location,0,10,#datafestafrica22 #dfa22,finally met,neutral
1581295107944640514,2022-10-15 14:45:07,"When you fail get up and move on.
Keep going be consistent.
#DataFestAfrica22",No location,0,2,#datafestafrica22,fail get move keep going consistent,negative
1581295015908691968,2022-10-15 14:44:45,"When you fail, fail fast! Get up on time

Women in tech session
#DataFestAfrica22",Lagos Nigeria ,0,1,#datafestafrica22,fail fail fast get time women tech session,negative
1581293565321576449,2022-10-15 14:38:59,"Day  2🤩

Met the mask man @Xionne_ and the melanin queens @ArabinrinApinke @TheGOT_1

#DataFestAfrica22 #DFA22 https://t.co/zqsJPwtyfc",Lagos Nigeria,3,26,#datafestafrica22 #dfa22,met mask man melanin queens,neutral
1581293510082572288,2022-10-15 14:38:46,"Opportunities is for the prepared, Keep learning, networking get your helper and keep pronouncing yourself #DataFestAfrica22 #DFA22 https://t.co/RiSphqUiSY",No location,1,3,#datafestafrica22 #dfa22,opportunities prepared keep networking get helper keep pronouncing,neutral
1581293428830179330,2022-10-15 14:38:27,"Keep showing up

#DFA22 #DataFestAfrica22",Nigeria,2,25,#dfa22 #datafestafrica22,keep showing,neutral
1581293209791397889,2022-10-15 14:37:34,"Opportunities meet the prepared.

Be honest with yourself.

Follow who know road oh.
Be an attachment today, it pays off.

#DataFestAfrica22",Lagos Nigeria,0,2,#datafestafrica22,opportunities meet prepared honest follow know road oh attachment pays,positive
1581292704582885378,2022-10-15 14:35:34,"Having people who believe in you is the first opportunity to express your talent.

#DataFestAfrica22",Lagos Nigeria,1,8,#datafestafrica22,people believe first opportunity express talent,positive
1581292394229956609,2022-10-15 14:34:20,"Imposters syndrome just got a pill from Datafest, it's all up from here

#DFA22 #datafestafrica2022 #DataFestAfrica22",No location,0,1,#dfa22 #datafestafrica2022 #datafestafrica22,imposters syndrome got pill,neutral
1581291052543025152,2022-10-15 14:29:00,"Though,  I came in late today but I'm glad I was able to make the two sessions I anticipated. 

Thanks @Nasereliver and @bumie_rose 

#DFA22 #DataFestAfrica22",Nigeria,1,9,#dfa22 #datafestafrica22,though came late glad able make sessions anticipated thanks rose,positive
1581290744631132161,2022-10-15 14:27:47,"You need to know your onions.

Remind yourself of things you have done.

Ask yourself what is the worst that can happen, if you fail, you have to move on.

Failure is a normal part of life.

#DataFestAfrica22",Lagos Nigeria,0,5,#datafestafrica22,need know onions remind things done ask worst happen fail move failure normal part life,negative
1581290688834310144,2022-10-15 14:27:33,Really enjoying this women in data Panel Session #DataFestAfrica22 #DFA22,Worldwide,0,7,#datafestafrica22 #dfa22,really enjoying women panel session,positive
1581289570632892418,2022-10-15 14:23:07,The thread for ICYMI at #DataFestAfrica22 #DFA22 https://t.co/y3eGsaDKFs,lugar secreto del altísimo,1,3,#datafestafrica22 #dfa22,thread icymi,neutral
1581289508641046528,2022-10-15 14:22:52,"Having the right group to help keep you on track is priceless.

A stick can light but it takes sticks to burn.

Get honest feedback, and be honest with yourself.

#DataFestAfrica22 
#DFA22",Lagos Nigeria,0,4,#datafestafrica22 #dfa22,right group help keep track priceless stick light takes sticks burn get honest feedback honest,positive
1581289396623376386,2022-10-15 14:22:25,"Abi i go just dey follow people were dey data fest Africa today?
Like this tweet for follow if u are in the data fest Africa.
#DataFestAfrica22
#datafestafrica2022
#DFA22",duniya,0,1,#datafestafrica22 #datafestafrica2022 #dfa22,abi go dey follow people dey fest africa like tweet follow fest africa,neutral
1581288794451386369,2022-10-15 14:20:02,"I learned first hand story telling lessons from @GiftOjeabulu_. We used the presentation to learn how to tell your story offline.

#DataFestAfrica22",Lagos Nigeria,1,12,#datafestafrica22,learned first hand story telling lessons used presentation learn tell story offline,positive
1581288770795892736,2022-10-15 14:19:56,"Women in tech 🙌🙌
#DFA22 #DataFestAfrica22 https://t.co/CgQpSe1tGy",No location,2,14,#dfa22 #datafestafrica22,women tech,neutral
1581287308627939328,2022-10-15 14:14:07,"#FUTADFA22
#DFA22
#DataFestAfrica22

#DataFestAfrica22 day 2 really got exciting with #FUTACONNECT with @Ogehchee and others https://t.co/SkUU8vMBd1",Akure Nigeria,7,17,#futadfa22 #dfa22 #datafestafrica22 #datafestafrica22 #futaconnect,futadfa 2 really got exciting futaconnect others,positive
1581287067471921154,2022-10-15 14:13:10,"Women in tech panel session..
#DataFestAfrica22 https://t.co/mInOzXl03Z",No location,1,4,#datafestafrica22,women tech panel session,neutral
1581284580031492097,2022-10-15 14:03:17,"Zion x @vicSomadina aka Rich Kid and @Gem_mahh CDO 🙌🏽🙌🏽🙌🏽🙌🏽

Of course, @Rita_tyna was with us too 

#DataFestAfrica22 #DFA22 https://t.co/WVHLs2WJAx",lugar secreto del altísimo,3,19,#datafestafrica22 #dfa22,zion aka rich kid mahh cdo course tyna,positive
1581283908880019456,2022-10-15 14:00:37,"With my co Data Metabolite @Moses_ammy 😅😅🙌🏽🙌🏽

#DataFestAfrica22 #DFA22 https://t.co/wocTSdM7At",lugar secreto del altísimo,3,9,#datafestafrica22 #dfa22,co metabolite ammy,neutral
1581283747801886721,2022-10-15 13:59:58,"Understanding the business of Data by @DataGuy__ 
Lots of Keynotes🤗

#DataFestAfrica22 https://t.co/p1ejusdpcT",Lagos Nigeria,0,0,#datafestafrica22,understanding business lots keynotes,neutral
1581283458420047877,2022-10-15 13:58:49,"With the Pretty Bantu Knots advocate @maverik_success ⚡️⚡️⚡️

#DataFestAfrica22 #DFA22 https://t.co/cEuGZ4G0U5",lugar secreto del altísimo,1,14,#datafestafrica22 #dfa22,pretty bantu knots advocate success,positive
1581281870670884866,2022-10-15 13:52:31,Lunchtime #DataFestAfrica22 https://t.co/h3AS78DhyW,No location,1,1,#datafestafrica22,lunchtime,neutral
1581279425223487489,2022-10-15 13:42:48,"With the Excel Viz guru @DOh_Bams 

#DataFestAfrica22 #DFA22 https://t.co/1pLXpLx7dj",lugar secreto del altísimo,1,6,#datafestafrica22 #dfa22,excel viz guru bams,neutral
1581278970758467584,2022-10-15 13:41:00,"A thread of beautiful picture 📸 posts from the ongoing #DataFestAfrica22... amazing faces and personalities everywhere... I know i missed a lot but then, I'll be sending my love and support through tweets 🙂. It would have been so nice to meet you all though💜",Ibadan Nigeria,2,12,#datafestafrica22,thread beautiful picture posts ongoing amazing faces personalities everywhere know missed lot ill sending love support tweets would nice meet though,positive
1581277533794107393,2022-10-15 13:35:17,"Knowledge is not just power, it is revenue.
#DataFestAfrica22",No location,0,0,#datafestafrica22,knowledge revenue,neutral
1581270256261033987,2022-10-15 13:06:22,"Data analysis/science is not about the tool, rather the ability to spot patterns in data and transform raw data into ACTIONABLE insights
@DataGuy__

#DataFestAfrica22",No location,2,5,#datafestafrica22,analysisscience tool rather ability spot patterns transform raw actionable insights,negative
1581267829919084545,2022-10-15 12:56:43,"Growth comes by doing more! 

-Ahmed Oyelowo( Learning hack for data professionals session)
#DataFestAfrica22",Lagos Nigeria,1,5,#datafestafrica22,growth comes ahmed oyelowo hack professionals session,neutral
1581266634794184704,2022-10-15 12:51:58,"If you spot me, please say Hi.
Shyness is dealing with me.

#DataFestAfrica22
#DFA22 https://t.co/w0aIpfeN9j",Port Harcourt,3,25,#datafestafrica22 #dfa22,spot please say hi shyness dealing,neutral
1581266623549173760,2022-10-15 12:51:56,"#DFA22
#DataFestAfrica22
Panel Session with Data experts https://t.co/vqzVmsoKXW",Lagos Nigeria,1,2,#dfa22 #datafestafrica22,panel session experts,neutral
1581263777231622144,2022-10-15 12:40:37,"Learning hack for Data professional by @AhmedOyelowo 
- Be determined and motivated 
- Don't skip prerequisite 
- Read books, go offline 
- Teach 
#DataFestAfrica22",Lagos Nigeria,1,6,#datafestafrica22,hack professional determined motivated dont skip prerequisite read books go offline teach,positive
1581263195968503808,2022-10-15 12:38:19,The power of Data Visualization #100daysofcoding #100daysofcodechallenge #100daysofdata #100DaysOfSwiftUI #DataAnalytics #DataVisualization #DataScientist #DataFestAfrica22 #CyberSecurity #cyber #CybersecurityAwarenessMonth #Python #pythonprogramming #python3 #javascript30 #Linux https://t.co/nuqwP4hGvr,USA,5,7,#100daysofcoding #100daysofcodechallenge #100daysofdata #100daysofswiftui #dataanalytics #datavisualization #datascientist #datafestafrica22 #cybersecurity #cyber #cybersecurityawarenessmonth #python #pythonprogramming #python3 #javascript30 #linux,visualization daysofcoding daysofcodechallenge 0daysofdata 100daysofswiftui dataanalytics datavisualization datascientist datafestafrica22 cybersecurity cyber cybersecurityawarenessmonth pythonprogramming python3 javascript30 linux,neutral
1581263154293911552,2022-10-15 12:38:09,#DataFestAfrica22 well done 👍 guys you are doing well. https://t.co/292JINhHMk,Lagos Nigeria,4,48,#datafestafrica22,well done guys well,neutral
1581262991000883200,2022-10-15 12:37:30,"#DataFestAfrica22 #DFA22 Hello fellow techies out there, from what we've learnt today let's remember to get quick wins in the first 3 months on the job, make data-driven decisions not just opinion-driven ones and don't just be busy, be productive. https://t.co/BTdm7V80UC",Lagos Nigeria,0,1,#datafestafrica22 #dfa22,hello fellow techies weve learnt lets remember get quick wins first months job make datadriven decisions opiniondriven ones dont busy productive,positive
1581261915199746048,2022-10-15 12:33:13,"You learn actively by reading - @AhmedOyelowo

#DataFestAfrica22 #datafestafrica2022 #DataFest22",No location,0,5,#datafestafrica22 #datafestafrica2022 #datafest22,learn actively reading,negative
1581261028104425472,2022-10-15 12:29:42,The women @KatwignDale are doing very beautiful work #DataFestAfrica22,No location,1,2,#datafestafrica22,women beautiful work,positive
1581260921657184263,2022-10-15 12:29:16,"Apparently, I called some set of people ""drag &amp; drop"" while speaking so I have to be hiding from the data analysts and Power BI ""developers"" at #DataFestAfrica22 till I go back to Abeokuta 😂🙈",Ogun Nigeria,4,75,#datafestafrica22,apparently called set people drag amp drop speaking hiding till go back abeokuta,negative
1581260044410458112,2022-10-15 12:25:47,"""GROWTH COMES FROM DOING MORE""
        - Ahmed Oyelowo @AhmedOyelowo

#DataFestAfrica22",Ibadan Nigeria,0,4,#datafestafrica22,growth comes ahmed oyelowo,neutral
1581259312172654593,2022-10-15 12:22:53,"How to improve your brainpower:
1.Sleepwell and exercise
2.Stop skipping early breakfast 
3.Start memorizing something or
4.Start learning a new language

-Ahmed Oyelowo #DataFestAfrica22",Portharcourt ,0,2,#datafestafrica22,improve brainpower sleepwell exercise stop skipping early breakfast start memorizing something start new language ahmed oyelowo,positive
1581258948262252544,2022-10-15 12:21:26,"Growth comes from doing more
@AhmedOyelowo 

#DataFestAfrica22",Lagos Nigeria ,0,1,#datafestafrica22,growth comes,neutral
1581258123104333824,2022-10-15 12:18:09,"Something serious now fellas, looking away from #DataFestAfrica22, what's with unilag and jogging? Really, the rate at which I see people jogging this morning en😂😂😂

#DF22",Lagos state,0,0,#datafestafrica22 #df22,something serious fellas looking away whats jogging really rate see people jogging morning en df,negative
1581255922889895937,2022-10-15 12:09:24,"Be purple..... or you can just be purple and orange like our beautiful @seyiflawless  😊 
#DataFestAfrica22  ⚡ https://t.co/xx3hekn7J4",Ibadan Nigeria,0,2,#datafestafrica22,purple purple orange like beautiful,positive
1581254028322779137,2022-10-15 12:01:53,"This guys are just throwing shades at Nigeria😅
#DataFestAfrica22 #DFA",Lagos Nigeria,0,1,#datafestafrica22 #dfa,guys throwing shades nigeria,neutral
1581250193411821568,2022-10-15 11:46:38,"Looking forward to the @DataGuy__'s session today.🤩 I have my questions ready.📝🙈

#DatafestAfrica22 #DFA22",Anywhere Peaceful,0,2,#datafestafrica22 #dfa22,looking forward session questions ready,positive
1581249700619251713,2022-10-15 11:44:41,"Updateee. I've seen one person @FrankFelixAI, even though he was on a call sha.
Remaining plenty people to go😂😂

#datafestafrica22",Lagos Nigeria,0,7,#datafestafrica22,updateee seen person even though call sha remaining plenty people go,neutral
1581249318404902912,2022-10-15 11:43:10,"Yes, I love the session.
Combining fun and learning @steveddev
#DataFestAfrica22 https://t.co/a7pZGuCSH1",Lagos Nigeria,5,16,#datafestafrica22,love session combining fun,positive
